# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 697 223 5143 1043
p 2 0 736 184 4948 1085
p 2 0 683 237 5137 1034
p 2 1 708 211 5301 1081
p 2 0 697 223 4962 1038
p 2 0 724 196 5081 1080
p 2 0 702 218 5047 1041
p 2 0 725 195 5084 1071
p 2 0 701 219 4987 1031
p 2 0 699 221 4760 1031
p 2 0 721 199 4933 1059
p 2 0 714 206 5009 1061
p 2 0 700 220 4878 1031
p 2 0 714 206 4860 1049
p 2 0 704 216 5031 1051
p 2 0 717 203 4827 1057
p 2 0 692 228 5007 1050
p 2 0 724 196 4865 1069
p 2 0 700 220 4892 1041
p 2 0 710 210 4817 1030
p 2 0 696 224 4841 1021
p 2 0 703 217 4824 1051
p 2 0 703 217 4668 1026
p 2 0 716 204 5025 1066
p 2 0 705 215 5014 1051
p 2 0 733 187 5181 1084
p 2 0 705 215 5073 1045
p 2 0 729 191 5185 1084
p 2 0 704 216 5031 1052
p 2 0 720 200 5180 1078
p 2 0 700 220 5228 1044
p 2 0 719 201 5259 1061
p 2 0 697 223 5540 1049
i 2 920 0 0 19056 4250
p 2 189 728 3 15948 2824
p 2 175 743 2 23965 3302
p 2 161 759 0 29264 3020
p 2 180 738 2 27461 3150
p 2 185 733 2 29477 3133
p 2 199 720 1 31999 3402
p 2 103 815 2 22236 2581
p 2 191 729 0 36997 3339
p 2 117 803 0 23593 2681
p 2 141 772 7 35114 3099
p 2 156 760 4 22186 2769
p 2 222 698 0 34873 3493
p 2 60 860 0 17914 2405
p 2 187 730 3 32210 3405
p 2 157 763 0 23826 3009
p 2 141 777 2 30590 3139
p 2 81 836 3 21154 2664
p 2 159 761 0 28397 3231
p 2 180 739 1 18156 2814
p 2 204 716 0 30830 3342
p 2 155 764 1 21290 2906
p 2 174 746 0 25622 3230
p 2 180 737 3 17881 2980
p 2 204 715 1 21801 3340
p 2 87 830 3 22334 2596
p 2 149 766 5 24437 3108
p 2 89 830 1 27736 2567
p 2 142 774 4 28393 3065
p 2 237 683 0 21751 3123
p 2 162 755 3 33818 3170
p 2 91 825 4 21312 2543
p 2 178 741 1 29296 3226
p 2 156 764 0 24290 2891
p 2 155 763 2 29933 3146
p 2 126 794 0 25861 2943
p 2 221 699 0 34211 3442
p 2 36 881 3 17792 2270
p 2 199 720 1 35021 3357
p 2 137 781 2 25265 2923
p 2 170 748 2 34742 3179
p 2 184 736 0 25620 3019
i 2 920 0 0 18810 3913
p 2 144 775 1 16697 2876
p 2 221 698 1 19848 3277
p 2 155 765 0 15496 3070
p 2 246 673 1 24839 3459
p 2 117 802 1 15584 2866
p 2 175 745 0 26880 3296
p 2 96 823 1 16017 2768
p 2 213 707 0 23540 3487
p 2 158 762 0 19072 3062
p 2 263 657 0 27578 3616
p 2 173 747 0 20182 3153
p 2 256 664 0 26245 3320
p 2 125 794 1 15953 2891
p 2 159 761 0 22257 3268
p 2 115 800 5 14956 2748
p 2 281 639 0 25256 3586
p 2 180 740 0 21269 3129
p 2 185 735 0 23751 3386
p 2 175 745 0 15380 3071
p 2 133 787 0 21069 3238
p 2 118 802 0 15087 2858
p 2 203 717 0 25314 3395
p 2 182 737 1 20282 3247
p 2 228 692 0 20617 3397
p 2 131 789 0 12148 2854
p 2 215 705 0 16972 3252
p 2 147 773 0 13618 3039
p 2 209 711 0 23620 3332
p 2 122 798 0 15976 2918
p 2 223 697 0 22235 3289
p 2 159 761 0 16643 3066
p 2 173 747 0 18804 3307
p 2 113 807 0 16065 3010
p 2 201 719 0 20036 3399
p 2 217 703 0 23832 3210
p 2 152 765 3 22281 3263
p 2 161 759 0 21182 3173
p 2 200 720 0 25865 3331
p 2 157 763 0 15801 2757
p 2 212 708 0 29098 3353
p 2 154 766 0 17073 2905
p 2 206 713 1 26645 3304
p 2 160 760 0 20157 3062
p 2 247 673 0 24987 3425
p 2 163 757 0 18399 2972
p 2 186 734 0 29614 3389
p 2 141 779 0 18230 3007
p 2 225 695 0 25649 3399
p 2 174 746 0 17120 3164
p 2 193 726 1 22555 3459
p 2 166 753 1 18733 3136
p 2 231 689 0 28400 3453
p 2 125 795 0 15341 2677
p 2 205 715 0 21125 3267
p 2 152 768 0 17601 3004
p 2 222 698 0 24773 3404
p 2 159 761 0 17704 3055
p 2 263 657 0 24582 3478
p 2 152 768 0 16621 2997
p 2 157 763 0 19340 3242
p 2 79 841 0 21430 2832
p 2 208 712 0 19266 3437
p 2 85 835 0 16612 2890
p 2 258 662 0 21042 3407
p 2 194 726 0 22329 3128
p 2 206 713 1 24073 3334
p 2 156 763 1 18929 2958
p 2 206 714 0 23349 3428
p 2 131 789 0 16224 2871
p 2 288 632 0 27247 3566
i 2 920 0 0 20027 3921
p 2 125 795 0 13807 2837
p 2 97 823 0 20003 2859
p 2 49 871 0 16876 2494
p 2 109 811 0 20710 2805
p 2 75 845 0 27768 2818
p 2 76 844 0 18364 2692
p 2 35 885 0 17130 2480
p 2 93 827 0 30283 2886
p 2 27 893 0 16113 2351
p 2 114 806 0 17021 2598
p 2 65 855 0 27406 2782
p 2 108 812 0 18920 2782
p 2 59 861 0 21202 2539
p 2 80 840 0 18182 2628
p 2 50 870 0 20489 2510
p 2 70 850 0 18890 2489
p 2 77 843 0 21256 2660
p 2 69 851 0 23326 2576
p 2 67 853 0 19516 2598
p 2 79 841 0 19121 2591
p 2 92 828 0 24202 2703
p 2 106 814 0 17558 2608
p 2 83 836 1 21866 2617
p 2 104 816 0 20342 2598
p 2 67 853 0 22061 2648
p 2 49 871 0 16672 2471
p 2 111 809 0 20998 2851
p 2 107 813 0 23764 2681
p 2 76 844 0 23872 2699
p 2 91 829 0 18514 2740
p 2 84 836 0 23295 2758
p 2 67 853 0 17934 2551
p 2 54 866 0 20801 2638
p 2 94 826 0 15841 2579
p 2 69 851 0 21861 2682
p 2 171 749 0 20168 2824
p 2 55 865 0 19852 2589
p 2 75 845 0 21094 2681
p 2 114 806 0 24572 2793
p 2 88 832 0 18480 2729
p 2 75 845 0 24889 2764
p 2 69 851 0 18607 2606
p 2 89 831 0 21161 2725
p 2 100 819 1 19847 2804
p 2 49 871 0 20669 2609
p 2 93 827 0 20456 2741
p 2 104 816 0 24083 2793
p 2 57 863 0 19539 2578
p 2 72 848 0 23945 2726
p 2 87 833 0 16682 2629
p 2 52 868 0 17944 2512
p 2 93 827 0 16927 2637
p 2 61 859 0 24769 2587
p 2 62 858 0 15702 2493
p 2 102 818 0 18022 2710
p 2 159 761 0 16939 3010
p 2 148 772 0 26145 3126
p 2 156 763 1 23639 2909
p 2 109 811 0 21641 2780
p 2 99 820 1 19984 2726
p 2 105 815 0 18184 2762
p 2 30 890 0 23680 2478
p 2 141 779 0 21182 2924
p 2 112 808 0 15591 2752
p 2 122 798 0 27708 2726
p 2 89 831 0 16498 2557
p 2 56 864 0 18989 2542
p 2 97 823 0 21528 2667
p 2 110 810 0 22456 2773
p 2 123 797 0 23699 2829
p 2 101 819 0 28063 2846
p 2 64 856 0 18798 2544
p 2 99 821 0 24672 2774
p 2 108 812 0 19528 2752
p 2 65 855 0 21280 2624
p 2 87 833 0 15324 2561
p 2 60 860 0 20056 2652
p 2 82 838 0 17570 2602
p 2 123 797 0 24974 2873
p 2 56 864 0 19249 2617
p 2 102 818 0 21225 2754
p 2 124 796 0 17242 2809
p 2 140 780 0 20428 2904
p 2 89 831 0 15907 2650
p 2 98 822 0 18648 2774
p 2 129 791 0 15823 2789
p 2 33 887 0 21027 2449
p 2 106 814 0 17050 2684
p 2 97 823 0 22229 2766
p 2 68 852 0 19947 2669
p 2 141 779 0 19836 2890
p 2 69 851 0 17240 2544
p 2 69 850 1 22928 2643
p 2 69 851 0 15326 2590
p 2 112 808 0 24234 2889
p 2 105 815 0 18299 2747
p 2 110 810 0 24510 2779
p 2 59 861 0 18575 2557
p 2 94 826 0 23873 2653
p 2 80 840 0 20627 2618
p 2 95 825 0 24186 2656
p 2 81 839 0 17716 2548
p 2 97 823 0 23717 2782
p 2 84 836 0 16277 2608
p 2 85 835 0 19423 2792
p 2 49 871 0 21578 2577
p 2 36 884 0 19154 2571
p 2 94 826 0 14684 2494
p 2 145 775 0 18176 2751
p 2 174 746 0 16697 2822
p 2 97 823 0 25113 2779
p 2 43 877 0 17239 2498
p 2 150 770 0 26357 2977
p 2 91 829 0 19623 2672
p 2 63 857 0 21810 2544
p 2 99 821 0 19910 2684
p 2 41 879 0 23155 2571
p 2 158 762 0 21731 2887
p 2 71 849 0 22794 2652
p 2 59 861 0 17877 2607
p 2 64 856 0 24228 2608
p 2 141 779 0 17952 2707
p 2 161 759 0 22684 2996
p 2 192 728 0 22108 3034
p 2 124 796 0 20665 2779
p 2 61 859 0 24174 2663
p 2 103 817 0 20581 2796
i 2 920 0 0 19994 4266
p 2 120 800 0 18001 2821
p 2 338 582 0 22559 3744
p 2 63 857 0 17279 2549
p 2 148 772 0 20726 3084
p 2 56 863 1 16007 2603
p 2 203 717 0 23469 3301
p 2 164 756 0 19021 3031
p 2 273 647 0 24140 3545
p 2 88 832 0 16286 2559
p 2 199 721 0 23821 3331
p 2 35 884 1 13595 2358
p 2 183 737 0 20576 3205
p 2 47 862 11 17639 2550
p 2 259 661 0 22819 3530
p 2 54 866 0 18617 2673
p 2 256 664 0 21778 3457
p 2 90 825 5 17210 2641
p 2 143 777 0 19766 3058
p 2 110 810 0 17411 2867
p 2 162 758 0 20473 3172
p 2 144 776 0 19379 2936
p 2 156 764 0 19023 2996
p 2 244 676 0 18595 3372
p 2 344 576 0 22693 3617
p 2 66 841 13 14696 2551
p 2 203 717 0 20513 3400
p 2 46 874 0 16436 2607
p 2 118 802 0 20739 2968
p 2 170 750 0 18054 3033
p 2 271 649 0 21518 3417
p 2 80 840 0 14037 2594
p 2 182 738 0 22256 3286
p 2 52 868 0 15317 2421
p 2 207 713 0 20524 3260
p 2 62 858 0 14173 2545
p 2 147 773 0 20598 3075
p 2 150 770 0 17999 2990
p 2 70 850 0 20147 2794
p 2 47 873 0 15038 2499
p 2 201 719 0 17302 2951
p 2 65 852 3 16080 2583
i 2 920 0 0 23285 4424
p 2 195 723 2 18336 3103
p 2 252 668 0 23505 3414
p 2 95 825 0 16001 2688
p 2 137 783 0 20132 3064
p 2 219 700 1 20601 3318
p 2 218 702 0 20289 3201
p 2 105 815 0 17377 2827
p 2 136 784 0 22073 3132
p 2 171 749 0 17604 3035
p 2 200 720 0 23336 3380
p 2 123 794 3 18526 2773
p 2 205 715 0 21946 3374
p 2 68 852 0 17199 2690
p 2 293 627 0 23086 3620
p 2 100 819 1 16212 2732
p 2 117 803 0 21325 3011
p 2 22 898 0 13942 2299
p 2 109 811 0 20014 2879
p 2 81 839 0 16304 2603
p 2 217 703 0 21254 3338
p 2 163 757 0 18704 3071
p 2 112 808 0 19290 2961
p 2 49 868 3 14197 2482
p 2 206 714 0 21604 3278
p 2 78 842 0 17491 2745
p 2 180 740 0 22176 3217
p 2 106 814 0 16651 2781
p 2 164 756 0 22319 3248
p 2 104 816 0 17067 2818
i 2 920 0 0 22335 4245
p 2 235 685 0 21015 3394
p 2 220 700 0 21476 3413
p 2 135 785 0 18549 3044
p 2 238 682 0 22104 3420
p 2 101 819 0 16936 2913
p 2 158 762 0 20888 3156
p 2 262 657 1 18831 3283
p 2 224 696 0 19780 3120
p 2 52 866 2 13863 2462
p 2 329 591 0 24862 3841
p 2 77 843 0 15471 2663
p 2 291 629 0 23394 3551
p 2 178 741 1 16430 2992
p 2 114 806 0 17066 2838
p 2 65 855 0 13060 2452
p 2 236 683 1 19829 3301
p 2 87 833 0 14330 2620
p 2 246 674 0 20874 3425
p 2 94 826 0 17099 2811
p 2 289 631 0 22507 3552
p 2 25 894 1 14441 2388
p 2 370 550 0 22637 3875
p 2 129 791 0 19366 3024
p 2 285 635 0 23108 3585
p 2 223 697 0 19772 3366
p 2 177 743 0 19785 3177
p 2 119 801 0 17550 3023
p 2 194 726 0 22606 3447
p 2 50 870 0 14041 2569
p 2 123 797 0 18728 2896
p 2 69 851 0 16089 2685
p 2 97 823 0 17232 2740
p 2 115 805 0 13802 2732
p 2 205 715 0 18587 3190
p 2 47 873 0 14307 2446
p 2 167 753 0 22914 3304
p 2 60 860 0 16482 2632
i 2 920 0 0 22479 4200
p 2 235 685 0 19993 3331
p 2 148 772 0 21957 3233
p 2 73 847 0 16919 2665
p 2 251 669 0 19043 3479
p 2 100 820 0 13481 2628
p 2 114 806 0 18340 2898
p 2 59 861 0 13911 2586
p 2 159 761 0 20768 3125
p 2 202 718 0 18655 3153
p 2 227 693 0 18994 3219
p 2 81 839 0 17727 2785
p 2 287 633 0 22210 3644
p 2 105 814 1 15626 2866
p 2 188 732 0 23859 3398
p 2 107 812 1 15036 2810
p 2 117 803 0 19521 2921
p 2 68 852 0 14072 2696
p 2 310 610 0 19817 3499
p 2 119 800 1 15393 2792
p 2 163 757 0 20780 3222
p 2 209 711 0 18436 3128
p 2 326 594 0 22905 3593
p 2 22 898 0 12730 2387
p 2 282 638 0 24005 3704
p 2 157 763 0 18547 3039
p 2 270 650 0 22708 3569
p 2 37 883 0 13959 2440
p 2 129 791 0 18904 2964
p 2 110 810 0 16300 2868
p 2 182 738 0 19320 3159
p 2 127 793 0 15732 2961
p 2 163 757 0 20017 3184
p 2 61 859 0 17235 2795
i 2 920 0 0 20227 4072
p 2 480 440 0 21003 3944
p 2 155 764 1 13952 2795
p 2 98 822 0 16305 2871
p 2 160 760 0 20957 3250
p 2 134 786 0 17040 2937
p 2 276 644 0 21449 3529
p 2 116 804 0 16106 2817
p 2 176 744 0 21394 3348
p 2 81 839 0 15675 2687
p 2 217 703 0 21507 3378
p 2 79 841 0 15532 2766
p 2 185 735 0 18681 3257
p 2 102 818 0 15666 2882
p 2 67 853 0 18343 2818
p 2 73 847 0 15949 2802
p 2 262 658 0 19052 3370
p 2 164 756 0 15959 2935
p 2 289 631 0 22510 3697
p 2 87 829 4 15970 2766
p 2 298 622 0 21341 3590
p 2 205 715 0 19857 3171
p 2 278 642 0 21181 3552
p 2 258 662 0 21780 3452
p 2 166 754 0 18834 3093
p 2 86 834 0 15767 2749
p 2 247 673 0 21891 3426
p 2 152 767 1 17008 2955
p 2 194 726 0 21366 3341
p 2 104 816 0 16373 2786
p 2 179 741 0 20769 3251
p 2 19 900 1 12072 2226
p 2 348 572 0 23342 3792
p 2 209 711 0 18367 3136
p 2 213 707 0 20829 3365
p 2 156 764 0 16056 3096
i 2 920 0 0 35443 4166
p 2 206 714 0 25069 2922
p 2 114 806 0 27485 2851
p 2 158 762 0 38284 3245
p 2 129 791 0 24773 2766
p 2 94 826 0 26482 2688
p 2 141 779 0 37970 3230
p 2 106 814 0 25382 2699
p 2 91 829 0 27664 2768
p 2 59 861 0 38220 2847
p 2 135 785 0 27131 2717
p 2 144 776 0 23254 2700
p 2 148 772 0 41992 3223
p 2 146 774 0 29062 2919
p 2 157 763 0 36909 3225
p 2 218 702 0 33088 3255
p 2 206 714 0 37487 3329
p 2 63 857 0 24321 2518
p 2 131 789 0 33433 2913
p 2 146 774 0 26775 2830
p 2 153 767 0 33848 3030
p 2 107 813 0 25830 2628
p 2 167 753 0 34865 3056
p 2 146 774 0 29494 2888
p 2 135 785 0 37981 3072
p 2 153 767 0 30063 2853
p 2 115 805 0 33541 2931
p 2 116 804 0 29010 2813
p 2 135 785 0 30365 2859
p 2 195 725 0 29601 3020
i 2 920 0 0 41790 4335
p 2 58 862 0 21954 2080
p 2 529 391 0 41882 4227
p 2 134 786 0 25100 2678
p 2 368 552 0 40123 3932
p 2 55 865 0 22318 2460
p 2 348 572 0 32718 3747
p 2 18 902 0 17867 2181
p 2 462 458 0 26976 3883
p 2 31 889 0 14883 2411
p 2 152 768 0 19578 3077
p 2 155 765 0 16329 2881
p 2 139 781 0 17643 3011
p 2 82 838 0 14633 2733
p 2 152 767 1 14707 2860
p 2 80 840 0 12686 2797
p 2 37 879 4 12162 2468
p 2 25 895 0 10516 2488
p 2 41 878 1 8829 2462
p 2 115 779 26 8770 2335
p 2 29 878 13 10593 2154
i 2 920 0 0 18396 3550
p 2 112 808 0 16835 2869
p 2 463 457 0 20575 3793
p 2 102 818 0 17804 2840
p 2 272 648 0 31197 3672
p 2 245 675 0 21111 3273
p 2 613 307 0 30095 4156
p 2 202 718 0 21264 3011
p 2 456 464 0 29778 3939
p 2 245 675 0 23830 3352
p 2 502 418 0 40047 4161
p 2 145 775 0 23429 2701
p 2 593 327 0 39532 4342
p 2 110 810 0 29926 2945
p 2 373 547 0 40461 4014
p 2 71 849 0 25412 2632
p 2 159 761 0 35260 3261
p 2 77 843 0 24307 2752
p 2 133 787 0 33716 3223
p 2 106 814 0 22491 2790
p 2 145 775 0 33129 3325
p 2 174 746 0 28191 3346
p 2 145 775 0 33292 3319
p 2 61 859 0 21968 2762
p 2 123 797 0 21309 2948
p 2 265 655 0 39028 3754
p 2 132 788 0 21967 2859
p 2 482 438 0 47645 4192
p 2 145 775 0 26910 2818
i 2 920 0 0 36010 4089
p 2 124 796 0 24224 2679
p 2 497 423 0 29364 3968
p 2 168 752 0 26369 3275
p 2 438 482 0 27914 3886
p 2 248 672 0 21473 3269
p 2 297 623 0 34956 3824
p 2 140 780 0 29212 3047
p 2 435 485 0 52517 4285
p 2 172 748 0 39985 3266
p 2 375 545 0 60458 4281
p 2 246 674 0 46962 3518
p 2 328 592 0 59836 3995
p 2 288 632 0 54708 3714
p 2 310 610 0 62501 4071
p 2 191 729 0 50384 3426
p 2 375 545 0 68195 4325
p 2 243 677 0 60152 3619
p 2 397 523 0 60995 4224
p 2 208 712 0 63327 3688
p 2 366 554 0 64999 4227
p 2 332 588 0 64060 3982
p 2 355 565 0 68104 4247
p 2 236 684 0 56930 3587
p 2 378 542 0 64639 4286
p 2 385 535 0 66239 4225
p 2 357 563 0 65522 4220
i 2 920 0 0 55657 4801
p 2 435 485 0 61245 4400
p 2 314 606 0 48165 3575
p 2 402 518 0 62150 4376
p 2 294 626 0 47976 3507
p 2 411 509 0 58892 4325
p 2 290 630 0 50769 3540
p 2 377 543 0 61720 4097
p 2 193 727 0 48370 3157
p 2 408 512 0 64220 4182
p 2 165 755 0 48284 3108
p 2 347 573 0 66508 4186
p 2 221 699 0 50433 3375
p 2 333 587 0 61336 4061
p 2 191 729 0 49004 3213
p 2 373 547 0 66021 4267
p 2 214 706 0 48037 3309
p 2 297 623 0 61870 3953
p 2 375 545 0 47723 3849
p 2 420 500 0 58574 4325
p 2 230 690 0 47817 3483
p 2 375 545 0 58436 4193
p 2 340 580 0 45921 3756
p 2 436 484 0 58032 4361
p 2 190 730 0 45821 3228
p 2 422 498 0 58145 4292
p 2 259 661 0 49888 3548
p 2 393 527 0 58808 4197
p 2 351 569 0 49194 3856
p 2 379 541 0 62044 4262
p 2 235 685 0 45430 3371
p 2 355 565 0 58507 4092
p 2 235 685 0 50175 3430
p 2 380 540 0 64228 4221
p 2 238 682 0 50598 3453
p 2 402 518 0 64333 4360
p 2 215 705 0 49157 3316
p 2 382 538 0 62150 4250
p 2 189 731 0 47274 3250
p 2 337 583 0 64671 4222
p 2 180 740 0 51800 3201
i 2 920 0 0 55758 4943
p 2 258 662 0 50110 3507
p 2 379 541 0 60376 4260
p 2 244 676 0 50232 3493
p 2 393 527 0 60836 4391
p 2 208 709 3 46287 3281
p 2 373 547 0 56753 4207
p 2 267 652 1 48737 3592
p 2 345 575 0 60230 4182
p 2 262 655 3 45396 3481
p 2 341 579 0 60680 4126
p 2 257 663 0 46413 3442
p 2 368 552 0 60110 4239
p 2 184 736 0 44845 3229
p 2 462 458 0 62500 4478
p 2 311 609 0 50717 3695
p 2 383 537 0 63742 4213
p 2 352 568 0 52640 3830
p 2 416 504 0 63163 4274
p 2 233 687 0 49897 3309
p 2 471 449 0 62401 4395
p 2 303 617 0 52447 3566
p 2 427 493 0 64350 4489
p 2 188 732 0 48842 3213
p 2 319 601 0 64194 4111
p 2 208 712 0 48919 3265
p 2 415 505 0 64097 4344
p 2 163 757 0 45980 3029
p 2 339 581 0 64002 4167
p 2 161 759 0 52029 3138
i 2 920 0 0 31233 4692
p 2 96 820 4 42340 2777
p 2 423 497 0 39880 4187
p 2 91 825 4 32490 2805
p 2 286 634 0 45302 3786
p 2 72 847 1 36212 2699
p 2 315 605 0 52401 3946
p 2 85 835 0 43250 2790
p 2 346 574 0 60459 4219
p 2 96 824 0 48575 2920
p 2 333 587 0 60795 4185
p 2 121 799 0 50751 3083
p 2 315 605 0 59754 4072
p 2 123 797 0 50410 3105
p 2 319 601 0 56781 4145
p 2 103 817 0 45419 2987
p 2 276 644 0 56252 3957
p 2 103 815 2 40225 3046
p 2 371 549 0 57221 4433
p 2 139 781 0 40382 3241
p 2 274 646 0 46858 4056
p 2 108 811 1 36952 3213
p 2 271 649 0 40595 4010
p 2 104 816 0 51106 3158
p 2 324 596 0 54120 4220
p 2 136 784 0 41530 3230
p 2 339 581 0 49707 4298
p 2 161 759 0 39813 3453
p 2 276 644 0 52388 4028
p 2 140 780 0 44734 3429
p 2 298 622 0 48227 4174
p 2 118 802 0 44217 3290
p 2 284 636 0 64255 4147
p 2 149 771 0 43305 3350
p 2 363 557 0 40174 4239
p 2 97 823 0 29750 3095
p 2 303 617 0 43603 4164
p 2 82 837 1 50738 3033
p 2 363 557 0 47277 4318
p 2 175 745 0 33341 3376
p 2 266 654 0 51442 3921
p 2 128 789 3 38546 3132
p 2 328 592 0 49318 4118
p 2 133 787 0 39728 3248
p 2 188 732 0 43516 3454
p 2 323 597 0 41627 3918
p 2 206 702 12 39613 3350
p 2 266 654 0 37742 3686
p 2 153 754 13 31548 3102
p 2 149 767 4 33037 3334
p 2 162 750 8 32441 3274
p 2 229 691 0 41089 3789
p 2 161 759 0 34606 3342
p 2 196 724 0 42652 3625
p 2 199 721 0 39964 3510
p 2 169 751 0 36355 3430
p 2 215 705 0 37985 3505
p 2 209 711 0 33960 3631
p 2 194 726 0 37448 3555
p 2 181 739 0 36567 3581
p 2 185 735 0 41009 3454
p 2 158 761 1 33692 3504
p 2 181 739 0 43475 3514
p 2 216 703 1 35869 3650
p 2 190 730 0 30623 3576
p 2 183 737 0 31411 3599
p 2 163 756 1 35838 3488
p 2 202 718 0 38938 3648
p 2 210 709 1 47025 3602
p 2 189 731 0 44419 3633
p 2 219 700 1 41559 3667
p 2 316 604 0 43861 4065
p 2 292 628 0 44307 3898
p 2 301 619 0 56962 4189
p 2 267 653 0 51445 3787
p 2 247 673 0 56412 3929
p 2 195 709 16 47280 3494
p 2 190 730 0 42475 3654
p 2 174 736 10 44922 3269
p 2 182 736 2 39007 3333
p 2 136 736 48 35151 2794
p 2 163 728 29 37011 2957
p 2 159 688 73 39115 2976
i 2 920 0 0 25679 3954
p 2 229 691 0 32141 3549
p 2 84 836 0 16534 2604
p 2 305 615 0 34888 3746
p 2 179 741 0 23585 2965
p 2 178 742 0 36597 3352
p 2 66 850 4 14601 2356
p 2 311 608 1 38835 3751
p 2 123 795 2 18418 2654
p 2 126 791 3 32590 2981
p 2 46 870 4 15566 2208
p 2 200 718 2 29307 3132
p 2 114 804 2 17293 2594
p 2 170 750 0 33236 3111
p 2 68 852 0 17367 2460
p 2 230 690 0 38883 3350
p 2 205 715 0 20374 2835
p 2 274 646 0 26044 3440
p 2 66 854 0 25107 2543
p 2 167 753 0 25832 3182
p 2 246 674 0 18266 3165
p 2 335 585 0 24144 3586
p 2 187 724 9 12839 2784
p 2 237 679 4 28898 3328
p 2 88 826 6 22093 2587
p 2 198 719 3 30339 3272
p 2 264 655 1 21107 3164
i 2 920 0 0 18126 3813
p 2 234 684 2 12791 2667
p 2 281 639 0 22397 3495
p 2 144 776 0 10663 2546
p 2 287 632 1 23574 3353
p 2 228 692 0 15645 2861
p 2 368 552 0 24346 3520
p 2 233 686 1 20814 2984
p 2 246 674 0 25479 3253
p 2 118 802 0 16745 2573
p 2 227 692 1 23006 2846
p 2 197 721 2 17306 2785
p 2 249 670 1 25493 3192
p 2 147 768 5 13504 2422
p 2 314 606 0 27252 3581
p 2 51 869 0 13825 2495
p 2 434 486 0 26880 3742
p 2 250 669 1 16584 2916
p 2 338 582 0 23894 3424
p 2 220 699 1 17112 2937
p 2 291 628 1 24821 3363
p 2 126 791 3 18236 2679
p 2 474 446 0 21046 3638
i 2 920 0 0 25153 3979
p 2 345 575 0 23278 3477
p 2 273 647 0 25076 3595
p 2 213 707 0 19747 3233
p 2 277 643 0 26353 3577
p 2 207 713 0 20643 3172
p 2 301 619 0 26182 3629
p 2 200 719 1 22322 3166
p 2 337 583 0 30812 3654
p 2 172 748 0 21010 3080
p 2 346 574 0 31452 3615
p 2 152 768 0 19325 2976
p 2 302 618 0 35240 3681
p 2 201 719 0 21894 3142
p 2 229 691 0 19815 3182
p 2 270 650 0 35186 3617
p 2 362 558 0 22659 3378
p 2 158 762 0 19647 2945
p 2 378 542 0 34368 3966
p 2 266 654 0 21783 3332
p 2 241 679 0 17908 3330
p 2 390 530 0 22200 3876
p 2 271 649 0 35387 3374
p 2 228 692 0 34495 3609
p 2 346 574 0 24896 3543
p 2 142 778 0 28859 3256
p 2 309 611 0 25126 3483
p 2 225 695 0 33255 3433
p 2 295 625 0 43896 3921
p 2 134 786 0 26324 2802
i 2 920 0 0 34990 4202
p 2 60 820 40 13490 1917
p 2 272 647 1 22424 3005
p 2 325 591 4 41798 3800
p 2 167 750 3 25134 2978
p 2 412 504 4 27592 3574
p 2 273 645 2 21338 3127
p 2 495 424 1 46302 4174
p 2 243 677 0 26562 3146
p 2 289 631 0 43982 3791
p 2 263 657 0 26620 3244
p 2 413 505 2 38470 3876
p 2 260 658 2 26442 3196
p 2 278 642 0 32953 3434
p 2 232 663 25 24181 3161
p 2 191 695 34 26537 3021
p 2 156 681 83 17034 2553
p 2 293 623 4 36816 3613
p 2 325 589 6 25879 3414
p 2 264 656 0 29389 3552
p 2 232 688 0 25105 3240
p 2 249 671 0 24712 3329
p 2 503 415 2 45393 4382
p 2 218 700 2 30848 3286
i 2 920 0 0 29963 4479
p 2 488 432 0 23737 4193
p 2 500 420 0 32297 4620
p 2 228 692 0 35134 3734
p 2 304 616 0 55804 4223
p 2 218 702 0 43948 3649
p 2 349 571 0 56248 4344
p 2 206 714 0 46733 3635
p 2 359 561 0 51576 4356
p 2 297 623 0 34512 4008
p 2 246 673 1 31656 3830
p 2 185 734 1 35242 3634
p 2 211 705 4 46330 3700
p 2 324 596 0 43678 4054
p 2 213 702 5 40613 3518
p 2 358 562 0 48323 4283
p 2 273 644 3 45700 3868
p 2 689 231 0 43760 4713
p 2 367 553 0 45775 4105
p 2 315 605 0 58630 4049
p 2 253 667 0 54198 3694
p 2 251 669 0 66104 3917
p 2 102 818 0 44859 3057
p 2 218 702 0 68226 3772
p 2 21 861 38 24441 1780
p 2 264 656 0 66512 3720
p 2 85 802 33 26458 2031
p 2 164 755 1 61855 3285
p 2 95 805 20 27993 2187
p 2 112 808 0 58306 3093
p 2 76 813 31 26638 2093
p 2 126 793 1 57527 3147
p 2 58 804 58 24588 1933
p 2 120 800 0 56391 2982
p 2 26 822 72 18841 1613
p 2 107 810 3 55159 2884
p 2 6 826 88 14537 1402
p 2 96 814 10 53952 2833
p 2 2 831 87 12423 1326
p 2 115 789 16 50742 2741
p 2 0 829 91 11306 1257
p 2 117 785 18 51789 2834
p 2 0 803 117 10277 1208
p 2 156 734 30 50261 3005
p 2 0 757 163 9523 1158
p 2 152 730 38 48924 2947
p 2 17 754 149 10476 1305
p 2 137 755 28 49458 2920
p 2 40 726 154 12588 1456
p 2 132 719 69 48092 2807
p 2 29 717 174 12311 1428
p 2 130 723 67 46511 2795
p 2 30 693 197 11874 1363
